,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
2009,1.0,0.6996141545256447,0.7105550159038057,0.1920766285375711,-0.5233242917187062,-0.08990457347281694,-0.1167245079883597,0.1998540563922783,0.522012069421389,0.5334953064685081,0.5772469081772352,0.5576141698597755,0.38722390426844167,0.5938278737406713
2010,0.6996141545256447,1.0,0.6862426680605214,0.3419769795261888,-0.4962350909693417,0.1986124156216858,0.027347354902815316,0.06329154181483815,0.7046487865563218,0.3814295754600832,0.6913530779698404,0.2407790741026539,0.38852815151598064,0.71637662335894
2011,0.7105550159038057,0.6862426680605214,1.0,0.24306754234843922,-0.4429600853926629,0.05847335984787529,-0.030264504573410927,0.19630724235875097,0.628150302403093,0.4769593156320113,0.5730472953466906,0.5058683463458136,0.29925462520431234,0.6640823863931985
2012,0.1920766285375711,0.3419769795261888,0.24306754234843922,1.0,-0.12960469190752621,0.03580155471342963,0.30823854054586364,-0.1374672657174468,0.43928389302531956,0.30844293108965315,0.4825098280362387,-0.08136899965158104,0.12326821458193445,0.3111564627199175
2013,-0.5233242917187062,-0.4962350909693417,-0.4429600853926629,-0.12960469190752621,1.0,0.16727078862060427,-0.036311857053572455,-0.12848865569947712,-0.49649231331179317,-0.4666354862693002,-0.14120693697988604,-0.33126797030044003,-0.22438054027718743,-0.49999015162837884
2014,-0.08990457347281694,0.1986124156216858,0.05847335984787529,0.03580155471342963,0.16727078862060427,1.0,0.2736744772895411,0.23521475384849788,0.18797980497887032,-0.05997020221241153,0.3370066844006274,-0.3151102429612502,0.33261809579552887,-0.01616815350830497
2015,-0.1167245079883597,0.027347354902815316,-0.030264504573410927,0.30823854054586364,-0.036311857053572455,0.2736744772895411,1.0,0.14859948600311831,0.273673192493099,0.11880897034803635,0.12904618804007337,-0.2857777617003075,0.3208387693208991,0.1252225656466768
2016,0.1998540563922783,0.06329154181483815,0.19630724235875097,-0.1374672657174468,-0.12848865569947712,0.23521475384849788,0.14859948600311831,1.0,0.3131837711831877,0.15212652462939907,0.1625171760182921,0.1002308144672141,0.3470073652649286,0.1114272121158355
2017,0.522012069421389,0.7046487865563218,0.628150302403093,0.43928389302531956,-0.49649231331179317,0.18797980497887032,0.273673192493099,0.3131837711831877,1.0,0.4642032581601068,0.4532062651410981,0.2188284191086435,0.6220829559818061,0.7218596090187925
2018,0.5334953064685081,0.3814295754600832,0.4769593156320113,0.30844293108965315,-0.4666354862693002,-0.05997020221241153,0.11880897034803635,0.15212652462939907,0.4642032581601068,1.0,0.30888113770932674,0.4395851128257732,0.45280396158089864,0.27793581664394923
2019,0.5772469081772352,0.6913530779698404,0.5730472953466906,0.4825098280362387,-0.14120693697988604,0.3370066844006274,0.12904618804007337,0.1625171760182921,0.4532062651410981,0.30888113770932674,1.0,0.08643908141997025,0.35765725975100315,0.4332167090417378
2020,0.5576141698597755,0.2407790741026539,0.5058683463458136,-0.08136899965158104,-0.33126797030044003,-0.3151102429612502,-0.2857777617003075,0.1002308144672141,0.2188284191086435,0.4395851128257732,0.08643908141997025,1.0,0.08467511212882671,0.42671178452952313
2021,0.38722390426844167,0.38852815151598064,0.29925462520431234,0.12326821458193445,-0.22438054027718743,0.33261809579552887,0.3208387693208991,0.3470073652649286,0.6220829559818061,0.45280396158089864,0.35765725975100315,0.08467511212882671,1.0,0.29883781157195
2022,0.5938278737406713,0.71637662335894,0.6640823863931985,0.3111564627199175,-0.49999015162837884,-0.01616815350830497,0.1252225656466768,0.1114272121158355,0.7218596090187925,0.27793581664394923,0.4332167090417378,0.42671178452952313,0.29883781157195,1.0
