,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
2009,1.0,-0.07369058372774698,-0.1181319150516565,-0.08853421707199727,-0.05276300085218953,-0.061569243297821624,0.8299891906730386,-0.09268468346794594,-0.08681369705697514,-0.10229336930126062,-0.03810643888458687,0.8867722635319999,-0.08463147655528026,-0.09187743972939001
2010,-0.07369058372774698,1.0,-0.21122359115683226,-0.1112000490404438,-0.09249142696121088,-0.1241683255732607,-0.14542526452034832,-0.10187306304557076,-0.07035212830861833,0.11653323037756776,-0.07655579183601147,-0.12383163430810391,-0.09281939638188458,0.05823660350864603
2011,-0.1181319150516565,-0.21122359115683226,1.0,-0.004793168782490324,-0.23545867352578426,0.22183141758924957,-0.1886317947672291,-0.08484618979128601,-0.18339617131885663,0.2700482792895617,-0.07183619354215709,-0.17281321927110474,0.26483597049054247,-0.11555663335578227
2012,-0.08853421707199727,-0.1112000490404438,-0.004793168782490324,1.0,-0.0390803807904735,-0.05722484516758036,-0.13177809295479928,0.08951152807989698,-0.07930248623472574,-0.12112465760381325,0.11318482152379586,-0.14608809251966168,-0.13884856656942005,-0.06680849747815058
2013,-0.05276300085218953,-0.09249142696121088,-0.23545867352578426,-0.0390803807904735,1.0,-0.051835690467270004,0.013757037582751088,-0.16657086421113554,-0.02877977729050334,-0.08523830053767201,0.16202089778314574,0.06348700459804162,-0.11619239731339116,-0.11717279621485835
2014,-0.061569243297821624,-0.1241683255732607,0.22183141758924957,-0.05722484516758036,-0.051835690467270004,1.0,-0.07689512109394228,-0.011904849199509961,-0.0006784610669727653,0.0029295770232639655,0.16284017311532223,-0.07958848165514656,-0.14356951361444822,-0.11757481164992097
2015,0.8299891906730386,-0.14542526452034832,-0.1886317947672291,-0.13177809295479928,0.013757037582751088,-0.07689512109394228,1.0,-0.12591453044034778,0.13220110538335242,-0.2359024797509554,-0.03348699806136511,0.7133756113376611,0.012258433114728729,0.05827339350361975
2016,-0.09268468346794594,-0.10187306304557076,-0.08484618979128601,0.08951152807989698,-0.16657086421113554,-0.011904849199509961,-0.12591453044034778,1.0,-0.0060905148543191285,-0.07561556309282193,-0.041804933179331885,0.054289911687141645,0.1636400107236918,-0.012657179036946565
2017,-0.08681369705697514,-0.07035212830861833,-0.18339617131885663,-0.07930248623472574,-0.02877977729050334,-0.0006784610669727653,0.13220110538335242,-0.0060905148543191285,1.0,-0.06405293621721839,-0.14850436083158622,-0.102046322080333,0.10753359023373037,0.07047250762555088
2018,-0.10229336930126062,0.11653323037756776,0.2700482792895617,-0.12112465760381325,-0.08523830053767201,0.0029295770232639655,-0.2359024797509554,-0.07561556309282193,-0.06405293621721839,1.0,-0.10756845342331815,-0.17858596821976616,-0.20382381873975006,-0.060024962831702056
2019,-0.03810643888458687,-0.07655579183601147,-0.07183619354215709,0.11318482152379586,0.16202089778314574,0.16284017311532223,-0.03348699806136511,-0.041804933179331885,-0.14850436083158622,-0.10756845342331815,1.0,-0.04989788726812631,-0.15337418453747512,0.017961710742470747
2020,0.8867722635319999,-0.12383163430810391,-0.17281321927110474,-0.14608809251966168,0.06348700459804162,-0.07958848165514656,0.7133756113376611,0.054289911687141645,-0.102046322080333,-0.17858596821976616,-0.04989788726812631,1.0,0.17747305366571217,-0.16609148405787763
2021,-0.08463147655528026,-0.09281939638188458,0.26483597049054247,-0.13884856656942005,-0.11619239731339116,-0.14356951361444822,0.012258433114728729,0.1636400107236918,0.10753359023373037,-0.20382381873975006,-0.15337418453747512,0.17747305366571217,1.0,-0.09120042145021086
2022,-0.09187743972939001,0.05823660350864603,-0.11555663335578227,-0.06680849747815058,-0.11717279621485835,-0.11757481164992097,0.05827339350361975,-0.012657179036946565,0.07047250762555088,-0.060024962831702056,0.017961710742470747,-0.16609148405787763,-0.09120042145021086,1.0
